xyz_campaign_id,age,gender,interest,Impressions,Clicks,Spent,Total_Conversion,Approved_Conversion,CTR,ACR,TCR,age_30-34,age_35-39,age_40-44,age_45-49,interest_2,interest_7,interest_10,interest_15,interest_16,interest_18,interest_19,interest_20,interest_21,interest_22,interest_23,interest_24,interest_25,interest_26,interest_27,interest_28,interest_29,interest_30,interest_31,interest_32,interest_36,interest_63,interest_64,interest_65,interest_66,interest_100,interest_101,interest_102,interest_103,interest_104,interest_105,interest_106,interest_107,interest_108,interest_109,interest_110,interest_111,interest_112,interest_113,interest_114
1178,30-34,M,25,1063508,145,260.3800013,23,7,-4.2951795075173935,1.5743465926228302,2.763930659496667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,25,50523,6,8.549999952,1,0,-4.4332543019080175,-2.3025850929940455,2.8134107167600364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,26,87935,9,15.63000023,1,0,-4.581958420846154,-2.3025850929940455,2.407945608651872,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,26,278225,33,60.19999957,3,0,-4.434507670387054,-2.3025850929940455,2.207274913189721,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,26,209461,20,34.19000006,1,0,-2.3025850929940455,-2.3025850929940455,1.6094379124341003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,26,26316,2,3.24000001,3,0,-2.3025850929940455,-2.3025850929940455,5.0106352940962555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,27,41030,3,5.140000105,2,1,-2.3025850929940455,3.5065578973199814,4.199705077879927,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,27,876671,120,216.5599982,22,4,-4.291225129669264,1.2039728043259361,2.908720896564361,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,27,399392,53,93.07000041,5,0,-4.322236570177967,-2.3025850929940455,2.24431618487007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,27,283858,30,56.05999923,1,0,-4.549861824451414,-2.3025850929940455,1.2039728043259361,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,27,260699,31,54.09999871,5,2,-4.431964373614378,1.8643301620628903,2.7806208939370456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,28,57781,5,7.8000000720000005,2,1,-2.3025850929940455,2.995732273553991,3.6888794541139363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,28,38757,3,5.2200000289999995,1,0,-2.3025850929940455,-2.3025850929940455,3.5065578973199814,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,28,1392288,206,358.5500029,31,7,-4.2134126402504135,1.2232041662538236,2.7112812216836564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,28,1109387,159,280.9899995,13,2,-4.245243780280501,0.22941316432780529,2.1012153412293966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,29,581281,65,115.12000079999999,10,5,-4.493432111911137,2.0402208285265546,2.7333680090865,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,29,1048861,128,219.770002,22,8,-4.406014921541211,1.8325814637483102,2.84418237542679,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,29,297452,30,52.01999986,4,1,-4.5966405787623295,1.2039728043259361,2.5902671654458267,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,29,227925,22,35.30999994,22,12,-2.3025850929940455,3.9990343824177756,4.605170185988092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,29,374175,38,63.32000101,8,3,-4.589722535682871,2.0661963149298153,3.0470255679415414,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,30,223586,32,54.24000037,1,0,-4.246645317708264,-2.3025850929940455,1.1394342831883648,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,30,283170,39,65.22999996,2,1,-4.285070870869362,0.9416085398584448,1.6347557204183902,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,30,41636,3,4.210000038,1,0,-2.3025850929940455,-2.3025850929940455,3.5065578973199814,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,30,198658,30,48.60999978,8,1,-4.192972464616496,1.2039728043259361,3.283414346005772,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,31,100596,10,13.91999972,4,2,-2.3025850929940455,2.995732273553991,3.6888794541139363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,31,64020,5,11.059999699999999,1,0,-2.3025850929940455,-2.3025850929940455,2.995732273553991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,31,14289,0,0.0,1,0,-2.3025850929940455,-2.3025850929940455,4.605170185988092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,32,404866,43,87.42000079,4,0,-4.544941125461857,-2.3025850929940455,2.2302644314144198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,32,22256,1,1.6599999669999999,1,1,-2.3025850929940455,4.605170185988092,4.605170185988092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,32,57690,4,6.74000001,1,0,-2.3025850929940455,-2.3025850929940455,3.2188758248682006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,36,24952,5,8.220000267,3,2,-3.9101011598654476,3.6888794541139363,4.0943445622221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,36,38900,3,5.580000042999999,1,0,-2.3025850929940455,-2.3025850929940455,3.5065578973199814,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,36,53520,6,9.229999900000001,1,1,-4.490881039585964,2.8134107167600364,2.8134107167600364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,36,181683,20,34.22999972,2,1,-4.509116229650565,1.6094379124341003,2.302585092994046,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,36,29185,2,3.149999976,1,0,-2.3025850929940455,-2.3025850929940455,3.912023005428146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,36,105047,13,20.209999399999997,3,1,-4.392043604586131,2.0402208285265546,3.138833117194664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,63,287976,31,59.43999982,3,2,-4.531475031839097,1.8643301620628903,2.2697952701710546,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,63,212175,22,38.58999968,2,1,-4.568954045491471,1.5141277326297755,2.207274913189721,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,63,11139,0,0.0,1,1,-2.3025850929940455,4.605170185988092,4.605170185988092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,63,124005,11,21.84999979,4,1,-2.3025850929940455,2.207274913189721,3.5935692743096115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,63,20423,1,1.9600000380000002,1,0,-2.3025850929940455,-2.3025850929940455,4.605170185988092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,64,103001,14,22.32000005,1,0,-4.298266460299158,-2.3025850929940455,1.9661128563728327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,64,447420,66,110.23999909999999,7,2,-4.2164281017513785,1.1086626245216111,2.361425593016979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,64,156101,19,29.75000048,2,2,-4.408649347478376,2.353878387381596,2.353878387381596,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,64,93015,12,18.47000015,1,0,-4.350439213675997,-2.3025850929940455,2.120263536200091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,65,145398,23,36.24000025,1,0,-4.1465656869115275,-2.3025850929940455,1.4696759700589417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,65,296413,50,76.43999958,3,1,-4.0823158396751476,0.6931471805599453,1.791759469228055,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,2,9370,0,0.0,1,1,-2.3025850929940455,4.605170185988092,4.605170185988092,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,2,63785,7,11.80000019,6,2,-4.512192996928985,3.3524072174927233,4.451019506160833,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,2,118522,14,26.81999981,2,1,-4.438626360730839,1.9661128563728327,2.659260036932778,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,2,240123,38,65.67000115,5,4,-4.146150225326379,2.353878387381596,2.5770219386958058,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,7,169108,20,32.24000025,2,1,-4.437390383509987,1.6094379124341003,2.302585092994046,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,7,1044442,142,245.59999989999997,22,8,-4.29799608588639,1.7287846700666667,2.7403855817451466,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,7,93891,11,17.6400001,5,3,-4.446824355170942,3.3058872018578302,3.816712825623821,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,7,185823,25,38.54999936,4,1,-4.308503875864806,1.3862943611198906,2.772588722239781,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,66,175631,23,40.75999951,1,0,-4.335476080270408,-2.3025850929940455,1.4696759700589417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,66,37187,4,6.370000005,1,0,-4.532249969711462,-2.3025850929940455,3.2188758248682006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,66,10991,0,0.0,1,0,-2.3025850929940455,-2.3025850929940455,4.605170185988092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,30-34,M,66,344618,51,89.76000047,3,1,-4.21319601747413,0.6733445532637655,1.7719568419318752,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,35-39,M,10,98066,9,16.1500001,1,0,-2.3025850929940455,-2.3025850929940455,2.407945608651872,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,35-39,M,10,770749,100,189.1299984,13,3,-4.344777676333812,1.0986122886681098,2.5649493574615367,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,35-39,M,10,52553,5,8.529999852000001,1,0,-2.3025850929940455,-2.3025850929940455,2.995732273553991,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,35-39,M,10,362296,39,67.77000129,7,3,-4.531485004130373,2.0402208285265546,2.887518688913758,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,35-39,M,10,427729,50,96.8999989,4,1,-4.449051905036028,0.6931471805599453,2.0794415416798357,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,35-39,M,15,180351,21,37.13000011,1,1,-4.452967607378849,1.5606477482646683,1.5606477482646683,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,35-39,M,15,187329,29,53.15999961,2,1,-4.168155692293014,1.2378743560016172,1.9310215365615626,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,35-39,M,15,782894,118,192.9299995,5,2,-4.1948977785988575,0.5276327420823719,1.4439234739565268,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,35-39,M,16,1206533,128,236.1199988,17,6,-4.546061065609638,1.5448993912965292,2.58635326612469,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,35-39,M,16,84494,7,12.57000017,2,0,-2.3025850929940455,-2.3025850929940455,3.3524072174927233,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,35-39,M,16,94257,7,12.5800004,1,1,-2.3025850929940455,2.659260036932778,2.659260036932778,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,35-39,M,18,131060,16,28.04999959,2,1,-4.405651604365615,1.8325814637483102,2.5257286443082556,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,35-39,M,18,341603,50,83.48000121,4,2,-4.224211331643156,1.3862943611198906,2.0794415416798357,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,35-39,M,18,140749,19,30.479999900000003,1,1,-4.3051242760264286,1.6607312068216509,1.6607312068216509,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,35-39,M,18,102525,13,20.29999983,2,1,-4.367742406810632,2.0402208285265546,2.7333680090865,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,35-39,M,19,447952,68,131.5799983,8,1,-4.187763471635575,0.38566248081198456,2.4651040224918206,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,35-39,M,19,76355,9,14.62999988,2,0,-4.440754033062971,-2.3025850929940455,3.101092789211817,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,35-39,M,20,256598,38,64.46999931,6,1,-4.212509591186553,0.9675840262617055,2.7593434954897607,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,35-39,M,20,127476,21,30.15000057,3,2,-4.105990766856499,2.2537949288246137,2.659260036932778,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,35-39,M,20,237603,37,62.25000024,5,2,-4.162268394021226,1.6873994539038122,2.6036901857779675,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,35-39,M,21,271091,42,78.03999984,3,1,-4.16737003258234,0.8675005677047231,1.9661128563728327,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,35-39,M,21,21743,2,3.400000095,1,0,-2.3025850929940455,-2.3025850929940455,3.912023005428146,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,35-39,M,22,88970,10,14.830000400000001,2,0,-4.488299234256676,-2.3025850929940455,2.995732273553991,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,35-39,M,22,108362,13,22.42999983,1,1,-4.423113209574276,2.0402208285265546,2.0402208285265546,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,35-39,M,22,188596,27,44.14000034,3,0,-4.24635538805642,-2.3025850929940455,2.407945608651872,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,35-39,M,22,275080,43,69.65999997,4,3,-4.158446941752119,1.9425823589626385,2.2302644314144198,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,35-39,M,23,64647,10,16.26999998,1,0,-4.168941700428884,-2.3025850929940455,2.302585092994046,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,35-39,M,23,31265,4,5.789999902000001,1,0,-4.358789992893416,-2.3025850929940455,3.2188758248682006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,35-39,M,23,140147,24,42.08000016,2,0,-4.067223134390976,-2.3025850929940455,2.120263536200091,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,35-39,M,23,223120,40,67.66999984,1,0,-4.021415382199343,-2.3025850929940455,0.9162907318741551,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,35-39,M,23,104869,18,34.07000089,1,0,-4.064925287283207,-2.3025850929940455,1.7147984280919266,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,35-39,M,24,165177,23,41.71999967,4,1,-4.274108503277451,1.4696759700589417,2.855970331178832,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,35-39,M,24,84194,11,19.56999981,1,0,-4.337813479997556,-2.3025850929940455,2.207274913189721,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,35-39,M,24,220581,31,57.37,1,1,-4.264862862879208,1.171182981502945,1.171182981502945,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,35-39,M,25,75804,10,17.36999965,2,1,-4.328151061704563,2.302585092994046,2.995732273553991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,35-39,M,25,28194,3,3.709999919,2,0,-4.54308199367467,-2.3025850929940455,4.199705077879927,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,35-39,M,26,99961,14,23.209999800000002,1,0,-4.2683078732971,-2.3025850929940455,1.9661128563728327,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
